"Pair","Interaction","EINT","ELST","DISP","SAPT2ELST","SAPT2EXCH","SAPT2IND","SAPT2DISP","Shortest_Normalized_Distance"
"4-methylpyridine-Acetate_6_99","Neutral - Anion",-3.41697,-2.39813,-1.01884,-0.8683911,0.00025982,-1.77182282,-0.54150215,2.03317253537719
"4-methylpyridine-Acetate_7_88","Neutral - Anion",-2.137145,-1.51832,-0.618825,-0.56373876,-7.252e-05,-1.15066337,-0.26930189,2.29471931313584
"4-methylpyridine-Acetate_8_77","Neutral - Anion",-1.390662,-0.990158,-0.400504,-0.37205512,-3.595e-05,-0.77683136,-0.1441239,2.55633009279959
"4-methylpyridine-Acetate_9_66","Neutral - Anion",-0.93605,-0.660916,-0.275134,-0.24789157,-8.67e-06,-0.54180885,-0.08179355,2.8179868367238
"4-methylpyridine-Ammonium","Neutral - Cation",-49.298,-44.7718,-4.52577,-21.9676921,10.42420112,-28.98523787,-10.44344681,0.97531549913059
"4-methylpyridine-Bistriflimide","Neutral - Anion",-31.924,-3.14093,-28.7828,-15.69130015,25.26462312,-11.68496658,-32.54650795,0.972803884704383
"4-methylpyridine-Br","Neutral - Anion",-33.86,-24.992,-8.86806,-25.0216939,18.01366835,-18.0588994,-9.67397018,0.961732803480715
"4-methylpyridine-Cl","Neutral - Anion",-12.609,-3.92894,-8.67974,1.32197462,5.37522051,-13.33009171,-7.31407969,1.2208196775764
"4-methylpyridine-Dicyanamide","Neutral - Anion",-21.771,4.35912,-26.1306,-6.49805968,21.49955818,-10.98628588,-29.15377754,1.02366991480349
"4-methylpyridine-Formate_10_50","Neutral - Cation",-1.239056,-1.09216,-0.146896,-0.81137908,-1.1e-06,-0.37019198,-0.03144865,3.06185355624542
"4-methylpyridine-Formate_11_40","Neutral - Cation",-1.012708,-0.902254,-0.110454,-0.70328043,-3.2e-07,-0.27176695,-0.01942107,3.32204179140331
"4-methylpyridine-Formate_12_30","Neutral - Cation",-0.8452513,-0.759359,-0.0858923,-0.61543335,-7e-08,-0.20379562,-0.0124296,3.58289390353197
"4-methylpyridine-Formate_13_20","Neutral - Cation",-0.7176577,-0.649058,-0.0685997,-0.54305818,-1e-08,-0.15569382,-0.00820349,3.8442748283488
"4-methylpyridine-Formate_14_10","Neutral - Cation",-0.6178803,-0.562031,-0.0558493,-0.48271719,0,-0.12091132,-0.00556124,4.1060834997462
"4-methylpyridine-Formate_15_00","Neutral - Cation",-0.5381574,-0.492061,-0.0460964,-0.43188009,0,-0.09527859,-0.00385984,4.36824305992357
"4-methylpyridine-Formate_3_30","Neutral - Cation",-34.256,-11.1905,-23.0655,-16.02005228,22.53606848,-18.25549967,-22.07727093,0.966375727620338
"4-methylpyridine-Formate_4_20","Neutral - Cation",-18.45793,-10.8172,-7.64073,-4.34387487,1.58485076,-8.73987564,-6.31315486,1.22853137236655
"4-methylpyridine-Formate_5_10","Neutral - Cation",-9.86937,-6.87235,-2.99702,-2.68483352,0.1148305,-4.72560026,-2.10020779,1.4915929654197
"4-methylpyridine-Formate_6_00","Neutral - Cation",-5.88881,-4.49297,-1.39584,-2.05272391,0.00882742,-2.75591444,-0.81832076,1.75515316509818
"4-methylpyridine-Formate_6_90","Neutral - Cation",-3.857893,-3.11105,-0.746843,-1.64101843,0.00062104,-1.70183787,-0.36316248,2.01901674917407
"4-methylpyridine-Formate_7_80","Neutral - Cation",-2.716189,-2.26629,-0.449899,-1.34294834,1.793e-05,-1.10171194,-0.17807905,2.28307850676821
"4-methylpyridine-Formate_8_70","Neutral - Cation",-2.014397,-1.72116,-0.293237,-1.11876066,-1.064e-05,-0.74205603,-0.09432084,2.54428330026906
"4-methylpyridine-Formate_9_60","Neutral - Cation",-1.555185,-1.35223,-0.202955,-0.94653788,-3.71e-06,-0.51673974,-0.05311212,2.80251421267865
"4-methylpyridine-Imidazolium","Neutral - Cation",-32.819,19.6007,-52.4199,-17.12075356,52.65209036,-13.8968613,-56.57194363,0.985534443787625
"4-methylpyridine-Li","Neutral - Cation",-132.332,-130.439,-1.89291,-38.57051187,17.45302173,-98.18173035,-1.26212636,0.72432464310883
"4-methylpyridine-Methanesulfonate","Neutral - Anion",-38.213,-13.6213,-24.5912,-21.63785335,26.70554483,-17.0758069,-28.71729866,0.982645311923294
"4-methylpyridine-Na","Neutral - Cation",-92.412,-82.6156,-9.79636,-36.23282379,15.98820684,-56.11524086,-1.26544131,0.736813207722067
"4-methylpyridine-Phosphonium_10_66","Neutral - Cation",-2.982889,-3.24486,0.261971,-2.59048179,-1.22e-06,-0.45244491,-0.02953503,2.87578080103988
"4-methylpyridine-Phosphonium_11_52","Neutral - Cation",-2.475968,-2.6929,0.216932,-2.19952327,-1.7e-07,-0.33161021,-0.01831597,3.12025681807869
"4-methylpyridine-Phosphonium_12_39","Neutral - Cation",-2.089066,-2.26974,0.180674,-1.88946524,-1e-08,-0.24854358,-0.01176862,3.36528133390625
"4-methylpyridine-Phosphonium_13_26","Neutral - Cation",-1.786991,-1.93847,0.151479,-1.63974201,0,-0.18993575,-0.00779628,3.61074318061327
"4-methylpyridine-Phosphonium_14_13","Neutral - Cation",-1.546498,-1.67445,0.127952,-1.4358437,0,-0.14763475,-0.0053039,3.85655843503977
"4-methylpyridine-Phosphonium_15_00","Neutral - Cation",-1.351776,-1.46074,0.108964,-1.26732516,0,-0.11648897,-0.00369354,4.10266399174329
"4-methylpyridine-Phosphonium_3_71","Neutral - Cation",-55.6825,-37.8367,-17.8458,-25.23446989,23.06615681,-30.90546119,-19.45787575,0.989604731561206
"4-methylpyridine-Phosphonium_4_57","Neutral - Cation",-31.48358,-27.4629,-4.02068,-14.21212748,1.65712087,-12.77399186,-5.5782927,1.20804007365383
"4-methylpyridine-Phosphonium_5_44","Neutral - Cation",-18.188956,-17.6815,-0.507456,-10.06849089,0.11127795,-6.39104798,-1.87834511,1.43618774053909
"4-methylpyridine-Phosphonium_6_31","Neutral - Cation",-11.685222,-11.9983,0.313078,-7.54403279,0.00705301,-3.56092899,-0.74193656,1.67007159548959
"4-methylpyridine-Phosphonium_7_18","Neutral - Cation",-8.146619,-8.60376,0.457141,-5.83599891,0.0004002,-2.14644219,-0.33304483,1.90758330735799
"4-methylpyridine-Phosphonium_8_05","Neutral - Cation",-6.010679,-6.44602,0.435341,-4.62806746,-1.9e-07,-1.37038906,-0.16463273,2.14751917581683
"4-methylpyridine-Phosphonium_8_92","Neutral - Cation",-4.620428,-4.99803,0.377602,-3.748797,-1.321e-05,-0.91490469,-0.0877252,2.38914935931431
"4-methylpyridine-Phosphonium_9_79","Neutral - Cation",-3.666064,-3.98261,0.316546,-3.09214235,-5.27e-06,-0.63359673,-0.04965268,2.63200680285277
"4-methylpyridine-Pyridinium","Neutral - Cation",-41.665,-3.19946,-38.4657,-23.42558596,40.40929445,-17.26221099,-43.91341017,0.962978436641274
"4-methylpyridine-Pyrrolium","Neutral - Cation",-34.957,0.148314,-35.1052,-13.60328208,34.82841829,-18.89214256,-38.71346621,1.00676802713205
"4-methylpyridine-Tetrafluoroborate","Neutral - Anion",-21.574,-3.26113,-18.3132,-2.39595746,12.7634521,-15.72460588,-15.28454515,1.0357335973486
"4-methylpyridine-Tetramethylammonium","Neutral - Cation",-26.884,-2.40131,-24.4826,-14.087734,29.17222406,-14.72513517,-28.87847137,0.966480808173662
"4-methylpyridine-Tetramethylphosphonium","Neutral - Cation",-25.975,-1.0004,-24.9747,-13.47025589,28.70973522,-13.48443053,-29.68581245,0.954469099896976
"4-methylpyridine-Trifluoroacetate","Neutral - Anion",-34.7,-7.78015,-26.9203,-17.14965327,25.48653442,-15.09591551,-28.15541565,1.0101999292001
"4-methylpyridine-Trifluoromethanesulfonate","Neutral - Anion",-15.408,8.49915,-23.9076,2.41249694,17.56459487,-13.4401817,-22.96367898,1.07709251039305
"Aniline-Acetate","Neutral - Anion",-6.8,14.8093,-21.6089,8.25889404,22.94789605,-14.93046578,-25.68353603,0.996426777165455
"Aniline-Ammonium","Neutral - Cation",-78.657,-66.4377,-12.2188,-46.63608702,27.92188818,-43.88256092,-16.77358382,0.853747132148045
"Aniline-Bistriflimide","Neutral - Anion",-2.822,25.0392,-27.8608,13.00814123,21.6225474,-10.65611705,-29.45148274,1.0712375776276
"Aniline-Br","Neutral - Anion",1.143,6.78065,-5.638,12.10223155,2.4764074,-9.1163606,-5.54268243,1.37716344390248
"Aniline-Cl","Neutral - Anion",-1.347,7.82712,-9.17419,13.65895614,6.61489961,-14.51860749,-8.76324114,1.21412741718321
"Aniline-Dicyanamide","Neutral - Anion",2.214,26.6477,-24.4338,18.25879821,17.59427402,-10.50392942,-26.52063001,1.03599148572844
"Aniline-Formate","Neutral - Anion",-2.233,15.6317,-17.8648,8.88851093,21.01364255,-15.05892586,-20.23250955,1.03129944185155
"Aniline-Imidazolium","Neutral - Cation",-47.401,3.16519,-50.5659,-32.21305755,54.82191764,-16.07268674,-55.55212248,1.00457282979508
"Aniline-Li","Neutral - Cation",-189.685,-183.388,-6.29725,-84.61216679,30.3009747,-117.1464181,-1.674746,0.696256583638097
"Aniline-Methanesulfonate","Neutral - Anion",-3.236,20.4916,-23.7275,8.15966384,24.47690919,-12.21503055,-26.0003199,0.953292548911334
"Aniline-Na","Neutral - Cation",-135.239,-119.152,-16.0865,-74.9900209,25.32174381,-64.07026826,-1.52655617,0.717509677349514
"Aniline-Phosphonium","Neutral - Cation",-71.656,-53.3245,-18.331,-44.80776589,35.0405862,-39.38128777,-23.25224768,0.960032920516877
"Aniline-Pyridinium","Neutral - Cation",-41.351,3.45358,-44.8047,-23.03038162,44.9459403,-17.20514605,-46.96157803,0.985447545772011
"Aniline-Pyrrolium","Neutral - Cation",-68.683,-31.1598,-37.5235,-38.86009403,45.94768714,-35.14967411,-40.08004877,0.847413710789697
"Aniline-Tetrafluoroborate","Neutral - Anion",-17.303,-0.282321,-17.0211,2.18896446,12.54375576,-15.93151583,-15.02497273,1.03633472431804
"Aniline-Tetramethylammonium","Neutral - Cation",-53.955,-29.3568,-24.5983,-39.6446843,30.29646148,-17.03461742,-29.18244252,0.94917403471194
"Aniline-Tetramethylphosphonium","Neutral - Cation",-52.581,-23.3314,-29.2492,-36.9741727,35.86191347,-18.63743689,-33.98868688,0.936618829286851
"Aniline-Trifluoroacetate","Neutral - Anion",-43.976,-16.9924,-26.9836,-28.62461844,31.89048318,-17.85833272,-29.55218355,0.933265972285474
"Aniline-Trifluoromethanesulfonate_10_06","Neutral - Anion",-0.788082,-0.487691,-0.300391,-0.03923357,-9.84e-06,-0.52201326,-0.10573403,2.82433118177702
"Aniline-Trifluoromethanesulfonate_10_88","Neutral - Anion",-0.793973,-0.593037,-0.200936,-0.25985184,-1.71e-06,-0.38331035,-0.06566896,3.05765929270318
"Aniline-Trifluoromethanesulfonate_11_70","Neutral - Anion",-0.788133,-0.648097,-0.140036,-0.39450697,-2.1e-07,-0.28757372,-0.04225804,3.29128156236311
"Aniline-Trifluoromethanesulfonate_12_53","Neutral - Anion",-0.771785,-0.671064,-0.100721,-0.47381456,-2e-08,-0.21982396,-0.02803429,3.52513941089158
"Aniline-Trifluoromethanesulfonate_13_35","Neutral - Anion",-0.7474838,-0.673536,-0.0739478,-0.51720273,0,-0.17084701,-0.01909695,3.75918918972646
"Aniline-Trifluoromethanesulfonate_14_18","Neutral - Anion",-0.7181556,-0.663224,-0.0549316,-0.53718153,0,-0.13472136,-0.01331452,3.99339670574822
"Aniline-Trifluoromethanesulfonate_15_00","Neutral - Anion",-0.6861721,-0.645134,-0.0410381,-0.54190316,0,-0.10762711,-0.00947577,4.22773587381147
"Aniline-Trifluoromethanesulfonate_4_29","Neutral - Anion",-11.9893,13.1397,-25.129,9.35460192,15.77813882,-13.33199127,-21.19274419,1.08150930627932
"Aniline-Trifluoromethanesulfonate_5_11","Neutral - Anion",-5.17892,4.62613,-9.80505,9.39778974,1.07773404,-6.83081209,-6.95518551,1.33370090065798
"Aniline-Trifluoromethanesulfonate_5_94","Neutral - Anion",-2.04982,2.50551,-4.55533,5.75196048,0.06986908,-3.93347194,-2.69361232,1.58706797989687
"Aniline-Trifluoromethanesulfonate_6_76","Neutral - Anion",-1.12052,1.28179,-2.40231,3.31034459,0.00404145,-2.41686729,-1.19526579,1.84112553376272
"Aniline-Trifluoromethanesulfonate_7_59","Neutral - Anion",-0.851029,0.497391,-1.34842,1.81139805,-0.00020415,-1.55884374,-0.58848819,2.09184631109622
"Aniline-Trifluoromethanesulfonate_8_41","Neutral - Anion",-0.77799807,0.00218293,-0.780181,0.88845159,-0.00015854,-1.04758262,-0.31339813,2.33978920820095
"Aniline-Trifluoromethanesulfonate_9_23","Neutral - Anion",-0.774653,-0.303865,-0.470788,0.31656189,-4.324e-05,-0.7287983,-0.17751887,2.58631345887071
"Anisole-Acetate","Neutral - Anion",-19.678,9.87398,-29.5524,-0.60895887,28.49702201,-18.85173959,-30.48353616,1.0079497345824
"Anisole-Ammonium","Neutral - Cation",-75.256,-65.5259,-9.73013,-42.68666375,21.22725417,-40.35846159,-14.59746049,0.868957273569271
"Anisole-Bistriflimide","Neutral - Anion",-11.939,16.892,-28.8309,5.30389579,22.03361816,-11.16917421,-30.71794166,1.05047691615121
"Anisole-Br","Neutral - Anion",4.108,10.1837,-6.07527,15.62038057,2.5780506,-9.57428687,-5.71121142,1.37059938630354
"Anisole-Cl","Neutral - Anion",3.352,13.4249,-10.073,19.11455499,7.73019745,-15.73615772,-9.51997878,1.21793066949831
"Anisole-Dicyanamide","Neutral - Anion",-11.808,12.9992,-24.8072,5.89030146,16.78044269,-11.56927175,-25.35280175,1.03112587125147
"Anisole-Dicyanamide-S2","Neutral - Anion",-15.585,11.3502,-26.9347,0.71950577,23.6123393,-13.04313204,-30.60119958,1.02586965441893
"Anisole-Formate","Neutral - Anion",-1.712,16.4328,-18.1445,11.00040207,20.33166192,-15.69886553,-20.12109755,1.02858856245066
"Anisole-Imidazolium","Neutral - Cation",-49.08,1.73884,-50.8191,-34.40831687,56.70914339,-16.84202804,-57.33407729,1.01060684843889
"Anisole-Li","Neutral - Cation",-173.272,-166.827,-6.44535,-69.16919127,27.16786024,-114.3824749,-1.54503484,0.705640106462573
"Anisole-Methanesulfonate","Neutral - Anion",-27.653,0.194613,-27.8473,-11.43542209,30.87070999,-18.22488821,-31.02217562,0.964456395835013
"Anisole-Na","Neutral - Cation",-120.966,-105.433,-15.5334,-60.69188843,23.33959688,-63.71840963,-1.4502343,0.721790591841454
"Anisole-Phosphonium","Neutral - Cation",-68.301,-50.6811,-17.6197,-41.42795902,32.19038367,-37.76195086,-22.56757888,0.974528480335982
"Anisole-Pyridinium","Neutral - Cation",-48.769,-2.65064,-46.1182,-29.45617999,45.41749288,-17.28675147,-49.11432852,0.995079888756917
"Anisole-Pyrrolium","Neutral - Cation",-75.078,-34.1917,-40.8866,-45.29584808,54.62241291,-39.85534539,-44.20333905,0.792030116297728
"Anisole-Tetrafluoroborate","Neutral - Anion",-5.886,9.27665,-15.1629,12.17555108,11.99839598,-15.84433501,-13.70196804,1.04435190024753
"Anisole-Tetramethylammonium","Neutral - Cation",-41.255,-13.1716,-28.0831,-27.47213815,34.51826641,-17.53720141,-31.9261234,0.980521252028869
"Anisole-Tetramethylphosphonium","Neutral - Cation",-39.617,-11.2463,-28.371,-26.82465161,33.85714818,-15.68417391,-32.58265769,0.977836671242918
"Anisole-Trifluoroacetate","Neutral - Anion",-16.484,11.2558,-27.7396,2.52719447,24.33053357,-15.92197163,-28.01858053,1.00729584429213
"Anisole-Trifluoromethanesulfonate","Neutral - Anion",-5.028,17.1911,-22.2186,11.49673008,15.63578709,-11.40904138,-21.58175358,1.08124771307861
"Benzamide-Acetate","Neutral - Anion",-25.802,-2.49429,-23.308,-9.31279939,24.83518605,-15.77527528,-28.0760662,0.988684056030171
"Benzamide-Ammonium","Neutral - Cation",-65.047,-55.8109,-9.23617,-34.41481398,11.87435786,-32.00227807,-11.34114485,0.985675036593569
"Benzamide-Bistriflimide","Neutral - Anion",-54.353,-23.7604,-30.5929,-42.99491123,47.98506422,-21.4538862,-41.0384721,0.758236104791992
"Benzamide-Bistriflimide-S2","Neutral - Anion",-33.829,2.22807,-36.0566,-13.49280094,29.30679542,-12.73458454,-40.72554573,1.03548979077112
"Benzamide-Br","Neutral - Anion",-17.672,-15.298,-2.37397,-6.7101777,2.38520039,-9.87588944,-5.43912213,1.34842250795035
"Benzamide-Cl","Neutral - Anion",-18.068,-11.3306,-6.73738,-2.47897813,8.34808471,-16.68838789,-10.2375788,1.21905855907586
"Benzamide-Dicyanamide","Neutral - Anion",-24.817,0.626341,-25.4438,-7.75881017,22.72083796,-12.35940291,-31.49985295,1.02318600918218
"Benzamide-Formate","Neutral - Anion",-12.06,4.43961,-16.4999,0.9251777,21.87309283,-16.99077954,-20.98922808,1.00769754466041
"Benzamide-Imidazolium","Neutral - Cation",-65.465,-9.59944,-55.8652,-45.35610061,57.70886461,-17.53426742,-63.11479563,0.982375419389225
"Benzamide-Li","Neutral - Cation",-155.707,-143.389,-12.3177,-50.87971556,21.1584705,-107.1938385,-1.37024823,0.727432404963623
"Benzamide-Methanesulfonate","Neutral - Anion",-25.875,-4.65266,-21.2225,-18.11503551,26.22541049,-10.60164949,-26.34936856,0.986403008303226
"Benzamide-Na","Neutral - Cation",-114.841,-95.2547,-19.5865,-50.29608497,18.46217857,-61.46698446,-1.40170174,0.738368226514133
"Benzamide-Phosphonium","Neutral - Cation",-48.276,-28.5194,-19.7564,-19.80092376,24.57486052,-33.0778012,-20.2787196,0.984544744117464
"Benzamide-Pyridinium","Neutral - Cation",-60.966,-15.5486,-45.417,-38.85875409,44.57294124,-19.33054711,-49.42538879,0.962236488411746
"Benzamide-Pyrrolium","Neutral - Cation",-75.679,-36.4225,-39.2567,-44.22006409,43.61795664,-31.27811058,-43.86430868,0.866177411962569
"Benzamide-Tetrafluoroborate","Neutral - Anion",-11.888,2.32751,-14.2151,7.5702304,11.97358279,-16.80909481,-14.73598729,1.02032897230123
"Benzamide-Tetrafluoroborate-S2","Neutral - Anion",-9.319,3.60908,-12.9282,8.00365205,11.76356905,-15.84223766,-13.48514149,1.0329098113112
"Benzamide-Tetramethylammonium","Neutral - Cation",-50.622,-22.5967,-28.025,-33.41659387,30.55705666,-17.40661153,-31.58837581,0.98154881011948
"Benzamide-Tetramethylphosphonium","Neutral - Cation",-51.091,-21.0698,-30.0216,-34.16182917,32.2872738,-16.52299619,-34.44782952,0.998654918142261
"Benzamide-Trifluoroacetate","Neutral - Anion",0.539,18.0482,-17.5089,11.80641482,13.45951807,-7.72252385,-17.09008582,1.08999469557425
"Benzamide-Trifluoromethanesulfonate","Neutral - Anion",-19.778,-5.35104,-14.4272,-3.95087646,13.54214974,-13.30056564,-18.29476525,1.09711914657905
"Benzamide-Trifluoromethanesulfonate-S2","Neutral - Anion",-19.772,-5.3453,-14.4266,-3.94323031,13.53549323,-13.29669951,-18.29305641,1.09740180454464
"C_c1mim_A_dca-d10_03","Cation - Anion",-136.849673,-136.963,0.113327,-134.2510249,1.6e-06,-0.79063159,-0.07696507,2.81196652151573
"C_c1mim_A_dca-d10_9","Cation - Anion",-127.055888,-127.192,0.136112,-124.2367114,-9.9e-07,-0.58123609,-0.04687895,3.05613642077107
"C_c1mim_A_dca-d11_78","Cation - Anion",-118.570165,-118.712,0.141835,-115.5551914,-5.2e-07,-0.43598392,-0.02963876,3.30234983178107
"C_c1mim_A_dca-d12_66","Cation - Anion",-111.143814,-111.283,0.139186,-107.9671505,-1.4e-07,-0.33292471,-0.01935066,3.55018161256862
"C_c1mim_A_dca-d13_53","Cation - Anion",-104.588177,-104.721,0.132823,-101.285028,-2e-08,-0.25830649,-0.01299193,3.7993150749893
"C_c1mim_A_dca-d14_41","Cation - Anion",-98.759009,-98.8841,0.125091,-95.36040168,0,-0.20328944,-0.00893952,4.04950997994826
"C_c1mim_A_dca-d3_02","Cation - Anion",-372.1788,-311.657,-60.5218,-384.3842468,113.7257271,-36.45939585,-61.26075319,0.863495326833641
"C_c1mim_A_dca-d3_9","Cation - Anion",-319.2849,-300.317,-18.9679,-292.2670789,9.75315446,-16.70313992,-17.78205842,1.11905668768356
"C_c1mim_A_dca-d4_77","Cation - Anion",-265.5134,-258.95,-6.5634,-249.9646076,0.86248749,-9.33238985,-5.85348948,1.3704698309959
"C_c1mim_A_dca-d5_65","Cation - Anion",-227.93557,-225.498,-2.43757,-219.5557844,0.08774356,-5.59342058,-2.22549509,1.61946456891791
"C_c1mim_A_dca-d6_52","Cation - Anion",-200.295813,-199.373,-0.922813,-195.4982101,0.01026012,-3.52019761,-0.96091688,1.87168484205326
"C_c1mim_A_dca-d7_4","Cation - Anion",-178.803627,-178.48,-0.323627,-175.8872853,0.00129336,-2.31020249,-0.45989747,2.09883213099568
"C_c1mim_A_dca-d8_28","Cation - Anion",-161.4636252,-161.4,-0.0636252,-159.6058485,0.00017879,-1.57064175,-0.23862774,2.33232051062551
"C_c1mim_A_dca-d9_15","Cation - Anion",-147.1335232,-147.191,0.0574768,-145.9064963,2.471e-05,-1.10013074,-0.1320197,2.57042255274458
"C_c1mim_A_dca_P2-d10_08","Cation - Anion",-135.86711,-136.961,1.09389,-134.9086681,1.89e-06,-0.91585964,-0.07784688,2.78537148807432
"C_c1mim_A_dca_P2-d10_88","Cation - Anion",-126.208271,-127.191,0.982729,-125.516914,-3.67e-06,-0.68565053,-0.04938336,3.01713971104541
"C_c1mim_A_dca_P2-d11_67","Cation - Anion",-117.830863,-118.712,0.881137,-117.3214094,-2.26e-06,-0.52322737,-0.03237418,3.24913938617973
"C_c1mim_A_dca_P2-d12_46","Cation - Anion",-110.493026,-111.283,0.789974,-110.1111599,-7.9e-07,-0.40603146,-0.02183264,3.48132424178374
"C_c1mim_A_dca_P2-d13_26","Cation - Anion",-104.011742,-104.721,0.709258,-103.7212173,-1.9e-07,-0.3197821,-0.01509077,3.71365954486051
"C_c1mim_A_dca_P2-d14_05","Cation - Anion",-98.245547,-98.8841,0.638553,-98.02100167,-3e-08,-0.25519187,-0.01065909,3.94611872287788
"C_c1mim_A_dca_P2-d3_73","Cation - Anion",-356.367,-311.889,-44.478,-362.2663658,107.8030154,-53.13432373,-43.3076527,0.791379238457154
"C_c1mim_A_dca_P2-d4_53","Cation - Anion",-305.997,-294.091,-11.906,-280.5807791,9.0893935,-19.78258436,-12.54694043,1.07191515707233
"C_c1mim_A_dca_P2-d5_32","Cation - Anion",-256.44356,-253.896,-2.54756,-241.759665,0.7848108,-10.24993559,-4.26197892,1.33002574209101
"C_c1mim_A_dca_P2-d6_11","Cation - Anion",-221.864795,-222.151,0.286205,-213.6919395,0.07655601,-6.01345444,-1.70153786,1.59028737032133
